"Date","Alton PS 3-1: Alton PS 3-1_Water Level - Logger (Compensated & Corrected-masl)","interpolated climate_Rainfall¹ (mm)","interpolated climate_Snowmelt¹ (mm)"
2011-12-16,392.287273406982,0,0
2011-12-17,392.269214630127,0,0
2011-12-18,392.253314971924,1,0
2011-12-19,392.244148254395,0,4.59999990463257
2011-12-20,392.240355173747,7.59999990463257,0
2011-12-21,392.252758026123,0,5.19999980926514
2011-12-22,392.261961619059,0,0.600000023841858
2011-12-23,392.258083343506,0,0
2011-12-24,392.246650695801,0,0
2011-12-25,392.234245300293,0,0
2011-12-26,392.229602813721,0,0
2011-12-27,392.225242614746,0,0
2011-12-28,392.243048350016,0,0
2011-12-29,392.235107421875,3.79999995231628,0
2011-12-30,392.229426066081,0,0
2011-12-31,392.256070454915,8,0
2012-01-01,392.381645202637,0,8.89999961853027
2012-01-02,392.408830006917,0,0.5
2012-01-03,392.404744466146,0,0
2012-01-04,392.387615203857,0,0
2012-01-05,392.379033406576,0,0
2012-01-06,392.378403981527,0,0.199999988079071
2012-01-07,392.377855936686,0,1.10000002384186
2012-01-08,392.369956970215,0,0.0999999940395355
2012-01-09,392.355836232503,0,0
2012-01-10,392.358414967855,0,0
2012-01-11,392.348765055339,5.40000009536743,0
2012-01-12,392.378935496012,0,0
2012-01-13,392.400234222412,0,0
2012-01-14,392.405921936035,0,0
2012-01-15,392.395266215007,1.60000002384186,0
2012-01-16,392.376571655273,11,0
2012-01-17,392.415719350179,0,1.10000002384186
2012-01-18,392.447667439779,0,0.300000011920929
2012-01-19,392.422869364421,0,0
2012-01-20,392.415832519531,0,0
2012-01-21,392.405364990234,3.40000009536743,
2012-01-22,392.392218271891,0,0
2012-01-23,392.420631408691,0,4.90000009536743
2012-01-24,392.485061645508,0,4.5
2012-01-25,392.452173868815,3.79999995231628,3.79999995231628
2012-01-26,392.4307568868,0,3.59999990463257
2012-01-27,392.470764160156,0,0.799999952316284
2012-01-28,392.454123179118,0,0
2012-01-29,392.440914154053,0,0
2012-01-30,392.426403045654,4,0
2012-01-31,392.423418680827,0,5.70000028610229
2012-02-01,392.518934885661,0,24.2000007629395
2012-02-02,392.510082244873,0,2.59999990463257
2012-02-03,392.480576833089,0,2.29999995231628
2012-02-04,392.466491699219,0,2.20000004768372
2012-02-05,392.452983856201,0,2.09999990463257
2012-02-06,392.444218953451,0,1.89999997615814
2012-02-07,392.448497772217,0,1.39999997615814
2012-02-08,392.437998453776,0,0.0999999940395355
2012-02-09,392.432281494141,0,0
2012-02-10,392.420352935791,0,0
2012-02-11,392.423404693604,0,0
2012-02-12,392.407165527344,0,0
2012-02-13,392.399434407552,0,0
2012-02-14,392.394242604574,0,0
2012-02-15,392.387377421061,0,0
2012-02-16,392.377657572428,0,0
2012-02-17,392.377438863118,0,0
2012-02-18,392.37532043457,0,0
2012-02-19,392.376771291097,0,0
2012-02-20,392.371987660726,0,0
2012-02-21,392.357418060303,3,0
2012-02-22,392.371682484945,0,0
2012-02-23,392.371596018473,2.59999990463257,0
2012-02-24,392.38002649943,0,0
2012-02-25,392.39267985026,0,0
2012-02-26,392.362270355225,0,0
2012-02-27,392.355672200521,0,0
2012-02-28,392.351453145345,2.40000009536743,0
2012-02-29,392.353941599528,0,0
2012-03-01,392.373338063558,8,0
2012-03-02,392.361020406087,0,0
2012-03-03,392.488018035889,0,0.0999999940395355
2012-03-04,392.478694915771,0,0
2012-03-05,392.461621602376,0,0
2012-03-06,392.422920227051,2,0
2012-03-07,392.47321955363,1.60000002384186,37.7999992370605
2012-03-08,392.634719848633,0,69.9000015258789
2012-03-09,392.61438369751,0,2
2012-03-10,392.573954264323,0,1.59999990463257
2012-03-11,392.544199625651,7,18.7000007629395
2012-03-12,392.534099578857,0,20.4000015258789
2012-03-13,392.613421122233,0,38.8000030517578
2012-03-14,392.599267323812,1,12.4000005722046
2012-03-15,392.586437225342,0,20
2012-03-16,392.580092112223,0,30
2012-03-17,392.565547943115,0,24.2000007629395
2012-03-18,392.557310740153,0,6.39999961853027
2012-03-19,392.551869710286,0,
2012-03-20,392.544423421224,0,
2012-03-21,392.540372212728,0,
2012-03-22,392.532497406006,10,
2012-03-23,392.534072875977,0,
2012-03-24,392.528085072835,0,
2012-03-25,392.529669443766,0,
2012-03-26,392.527547200521,0,
2012-03-27,392.512683868408,0,
2012-03-28,392.511953989665,0,
2012-03-29,392.515191396077,0,
2012-03-30,392.505166371663,0,0
2012-03-31,392.501393636068,1.10000002384186,0.600000023841858
2012-04-01,392.494588216146,0,3.19999980926514
2012-04-02,392.487912495931,0,0.799999952316284
2012-04-03,392.479511260986,0,
2012-04-04,392.479367574056,0,
2012-04-05,392.47546005249,0,
2012-04-06,392.471510569255,0,
2012-04-07,392.462900797526,0,
2012-04-08,392.454109191895,0,
2012-04-09,392.454425811768,0.200000002980232,
2012-04-10,392.454963684082,0,
2012-04-11,392.44538752238,0,0.799999952316284
2012-04-12,392.439038594564,0,
2012-04-13,392.430558522542,1,
2012-04-14,392.424156188965,0,
2012-04-15,392.419386545817,0,
2012-04-16,392.409943898519,0,
2012-04-17,392.416263580322,0,
2012-04-18,392.406050364176,0,
2012-04-19,392.401429494222,6.19999980926514,
2012-04-20,392.402961730957,0,
2012-04-21,392.439984639486,0,
2012-04-22,392.409027099609,0,
2012-04-23,392.422490437826,0,0.300000011920929
2012-04-24,392.480781555176,0,1.39999997615814
2012-04-25,392.447446187337,0,8.5
2012-04-26,392.434197743734,0,0.300000011920929
2012-04-27,392.429907480876,0,
2012-04-28,392.412698109945,0,
2012-04-29,392.408069610596,14,
2012-04-30,392.424905141195,0,
2012-05-01,392.445446014404,2.40000009536743,
2012-05-02,392.415154774984,0,
2012-05-03,392.518489837646,0,
2012-05-04,392.674446105957,0,
2012-05-05,392.641572316488,0,
2012-05-06,392.622652689616,8,
2012-05-07,392.598406473796,0,
2012-05-08,392.60961151123,0,
2012-05-09,392.595156351725,2,
2012-05-10,392.582239786784,0,
2012-05-11,392.564863840739,1.39999997615814,
2012-05-12,392.546404520671,0,
2012-05-13,392.532071431478,0,
2012-05-14,392.528868357341,0,
2012-05-15,392.51698811849,0,
2012-05-16,392.515780131022,0,
2012-05-17,392.507528940837,0,
2012-05-18,392.496990203857,0,
2012-05-19,392.488489786784,0,
2012-05-20,392.479365030924,0.800000011920929,
2012-05-21,392.472155253092,0,
2012-05-22,392.464696248372,0,
2012-05-23,392.456364949544,0,
2012-05-24,392.448071797689,0,
2012-05-25,392.442616780599,0,
2012-05-26,392.43452835083,0,
2012-05-27,392.424486796061,0,
2012-05-28,392.416194915771,2.20000004768372,
2012-05-29,392.409324645996,0,
2012-05-30,392.406866709391,7.90000009536743,
2012-05-31,392.402236938477,32.2000007629395,
2012-06-01,392.488863627116,4.19999980926514,
2012-06-02,392.496735890706,1,
2012-06-03,392.4626121521,0.699999988079071,
2012-06-04,392.448155721029,0,
2012-06-05,392.429986317952,9.30000019073486,
2012-06-06,392.422194163005,0,
2012-06-07,392.416610717773,4,
2012-06-08,392.405568440755,1,
2012-06-09,392.399365743001,0,
2012-06-10,392.393822987874,7,
2012-06-11,392.383238474528,0.800000011920929,
2012-06-12,392.448444366455,0,
2012-06-13,392.421904246012,0,
2012-06-14,392.390487670898,0,
2012-06-15,392.376696268717,0,
2012-06-16,392.363404591878,0,
2012-06-17,392.355113983154,0,
2012-06-18,392.348821004232,0,
2012-06-19,392.341576894124,0,
2012-06-20,392.332491556803,11,
2012-06-21,392.321360270182,0,
2012-06-22,392.313657124837,0,
2012-06-23,392.302904764811,26,
2012-06-24,392.303946177165,0,
2012-06-25,392.304444630941,0,
2012-06-26,392.293151855469,2.20000004768372,
2012-06-27,392.288612365723,0,
2012-06-28,392.282822926839,0,
2012-06-29,392.280189845873,0,
2012-06-30,392.275254567464,0,
2012-07-01,392.263757069906,0,
2012-07-02,392.252258300781,0.200000002980232,
2012-07-03,392.237880706787,0,
2012-07-04,392.235463460286,0,
2012-07-05,392.224712371826,0,
2012-07-06,392.216883341471,2.29999995231628,
2012-07-07,392.206049601237,0,
2012-07-08,392.199045817057,0,
2012-07-09,392.18879699707,0,
2012-07-10,392.181460062663,0,
2012-07-11,392.170251210531,0,
2012-07-12,392.161266326904,0,
2012-07-13,392.15246963501,0,
2012-07-14,392.140947977702,0.5,
2012-07-15,392.131416320801,0,
2012-07-16,392.124389648438,0,
2012-07-17,392.119167327881,0,
2012-07-18,392.111719767253,0,
2012-07-19,392.101331075033,0,
2012-07-20,392.095598856608,2,
2012-07-21,392.091934204102,7.19999980926514,
2012-07-22,392.089534759521,5,
2012-07-23,392.134051005046,0,
2012-07-24,392.171606699626,47.2000007629395,
2012-07-25,392.137415568034,2.5,
2012-07-26,392.29231262207,1.20000004768372,
2012-07-27,392.205563863118,0,
2012-07-28,392.183270772298,0,
2012-07-29,392.158573150635,0,
2012-07-30,392.142303466797,0,
2012-07-31,392.222638448079,30,
2012-08-01,392.222365061442,0,
2012-08-02,392.183007558187,0,
2012-08-03,392.160495758057,9,
2012-08-04,392.145402272542,0,
2012-08-05,392.1951268514,0,
2012-08-06,392.156312306722,0,
2012-08-07,392.136067708333,0,
2012-08-08,392.125002543132,14.6000003814697,
2012-08-09,392.128533681234,12.8000001907349,
2012-08-10,392.226373036702,18.3999996185303,
2012-08-11,392.236333211263,1.60000002384186,
2012-08-12,392.211317698161,1,
2012-08-13,392.193773905436,0,
2012-08-14,392.180023193359,0,
2012-08-15,392.173266092936,0,
2012-08-16,392.204003073952,0,
2012-08-17,392.225646972656,0,
2012-08-18,392.218165079753,0,
2012-08-19,392.206784566243,0,
2012-08-20,392.199918111165,0,
2012-08-21,392.19314956665,0,
2012-08-22,392.186917622884,0,
2012-08-23,392.176619211833,0,
2012-08-24,392.168724060059,0,
2012-08-25,392.162541707357,0,
2012-08-26,392.153546651204,3,
2012-08-27,392.157531738281,0,
2012-08-28,392.148732503255,0,
2012-08-29,392.14697265625,0,
2012-08-30,392.139759063721,0,
2012-08-31,392.134943644206,0,
2012-09-01,392.128918965658,0,
2012-09-02,392.123739878337,0,
2012-09-03,392.118849436442,19,
2012-09-04,392.18367767334,0,
2012-09-05,392.168317159017,0,
2012-09-06,392.145361582438,24.5,
2012-09-07,392.133466084798,3,
2012-09-08,392.232925415039,0,
2012-09-09,392.202231089274,0,
2012-09-10,392.172873179118,0,
2012-09-11,392.159152984619,0,
2012-09-12,392.143458048503,0,
2012-09-13,392.135445912679,16,
2012-09-14,392.190363566081,0,
2012-09-15,392.184069315592,0,
2012-09-16,392.156345367432,5.5,
2012-09-17,392.143486022949,11,
2012-09-18,392.204313913981,0,
2012-09-19,392.190680185954,1.5,
2012-09-20,392.101389567057,12,
2012-09-21,392.027458190918,1,
2012-09-22,392.093683878581,0,
2012-09-23,392.058961232503,0,
2012-09-24,392.046133677165,0,
2012-09-25,392.029558817546,0,
2012-09-26,392.025408426921,0,
2012-09-27,392.018329620361,0,
2012-09-28,392.015135447184,8.5,
2012-09-29,392.011105855306,0,
2012-09-30,392.028854370117,0,
2012-10-01,392.0055809021,0,
2012-10-02,391.99799601237,1.20000004768372,
2012-10-03,392.003902435303,1,
2012-10-04,391.998870849609,5.5,
2012-10-05,392.002910614014,5.19999980926514,
2012-10-06,392.023526509603,1,
2012-10-07,392.008955637614,0,
2012-10-08,392.000896453857,1,
2012-10-09,391.998418172201,5.59999990463257,
2012-10-10,392.00261815389,4,
2012-10-11,392.016199747721,0,
2012-10-12,392.027406056722,23,
2012-10-13,392.029015858968,1.60000002384186,
2012-10-14,392.126992543538,1,
2012-10-15,392.108661651611,0,
2012-10-16,392.073365584664,0,
2012-10-17,392.05354309082,1,
2012-10-18,392.042504628499,7,
2012-10-19,392.039885203044,1,
2012-10-20,392.072299957275,0,
2012-10-21,392.052848815918,19,
2012-10-22,392.033281962077,6,
2012-10-23,392.166418711344,0,
2012-10-24,392.136789957682,0,
2012-10-25,392.105351765951,12.3999996185303,
2012-10-26,392.102916717529,13.3999996185303,
2012-10-27,392.212726593018,17.1000003814697,
2012-10-28,392.218029022217,20,2.09999990463257
2012-10-29,392.276037851969,8.30000019073486,15.1999998092651
2012-10-30,392.316343943278,9,
2012-10-31,392.307304382324,0.5,
2012-11-01,392.30504099528,0,
2012-11-02,392.280145009359,0,0.199999988079071
2012-11-03,392.270348866781,0,0
2012-11-04,392.258214314779,0,0
2012-11-05,392.251210530599,0,0
2012-11-06,392.246398925781,0,0
2012-11-07,392.236558278402,0,0
2012-11-08,392.229474385579,1,0
2012-11-09,392.218142191569,2,8.69999980926514
2012-11-10,392.211822509766,0,1.20000004768372
2012-11-11,392.197542826335,12,
2012-11-12,392.224021911621,0,
2012-11-13,392.23012415568,0,0
2012-11-14,392.205913543701,0,0
2012-11-15,392.201417287191,0,0.0999999940395355
2012-11-16,392.187980651855,0,0.399999976158142
2012-11-17,392.179101308187,0,
2012-11-18,392.172985076904,0,
2012-11-19,392.165285746257,0,
2012-11-20,392.161233266195,0,
2012-11-21,392.157624562581,0,
2012-11-22,392.147789001465,2,
2012-11-23,392.147188822428,0,0
2012-11-24,392.148857116699,0,0
2012-11-25,392.14496866862,0,0
2012-11-26,392.135443369548,0,0
2012-11-27,392.128491719564,0,0
2012-11-28,392.123973846436,0,0
2012-11-29,392.113084157308,0,0.300000011920929
2012-11-30,392.110689798991,13,0
2012-12-01,392.102559407552,1,0
2012-12-02,392.160511016846,1,18.8999996185303
2012-12-03,392.128494262695,4,
2012-12-04,392.12070719401,0,
2012-12-05,392.114384969076,0,0
2012-12-06,392.105350494385,5,0
2012-12-07,392.087954203288,1.5,0.699999988079071
2012-12-08,392.104070027669,4,
2012-12-09,392.091248830159,0,0
2012-12-10,392.111072540283,0,3
2012-12-11,392.088188171387,1,0
2012-12-12,392.076820373535,0,0
2012-12-13,392.070864359538,0,0.0999999940395355
2012-12-14,392.061846415202,4,0
2012-12-15,392.05995686849,6,0
2012-12-16,392.09242884318,0,15
2012-12-17,392.090835571289,0,5.29999971389771
2012-12-18,392.065578460693,0,0
2012-12-19,392.057141621908,9,0
2012-12-20,392.060559590658,0,0
2012-12-21,392.092976888021,0,2.09999990463257
2012-12-22,392.081143697103,0,0
2012-12-23,392.067050933838,0,0
2012-12-24,392.061017354329,0,0
2012-12-25,392.054327646891,0,0
2012-12-26,392.062660217285,0,0
2012-12-27,392.054911295573,0,0
2012-12-28,392.055463155111,0,0
2012-12-29,392.058163960775,0,0
2012-12-30,392.054622650146,0,0
2012-12-31,392.053482055664,0,0
2013-01-01,392.050576527913,0,0
2013-01-02,392.051586151123,0,0
2013-01-03,392.04657236735,0,0
2013-01-04,392.043150583903,0,0
2013-01-05,392.040804545085,0,0
2013-01-06,392.038327534993,0,0
2013-01-07,392.065903122361,0,0
2013-01-08,392.05309262483,6,0
2013-01-09,392.063463846842,3,0
2013-01-10,392.047168731689,20.2000007629395,0
2013-01-11,392.106671651204,3.59999990463257,9
2013-01-12,392.086921691895,0,46.9000015258789
2013-01-13,392.217583974202,0,13.1000003814697
2013-01-14,392.226006825765,0,0.699999988079071
2013-01-15,392.212589263916,0,0
2013-01-16,392.214669545492,0,0
2013-01-17,392.198881785075,0,0
2013-01-18,392.203711191813,0,0
2013-01-19,392.196965535482,0,5.19999980926514
2013-01-20,392.20121383667,0,4
2013-01-21,392.204335530599,0,0
2013-01-22,392.206504821777,0,0
2013-01-23,392.213339487712,0,0
2013-01-24,392.214712778727,0,0
2013-01-25,392.230711619059,0,0
2013-01-26,392.208171844482,0,0
2013-01-27,392.191879272461,1.5,0
2013-01-28,392.191421508789,10.8000001907349,0
2013-01-29,392.246504465739,7,12.6999998092651
2013-01-30,392.404839833577,0,38.8999977111816
2013-01-31,392.356173197428,0,0.300000011920929
2013-02-01,392.335714975993,0,0
2013-02-02,392.33688100179,0,0
2013-02-03,392.32704671224,0,0
2013-02-04,392.333173116048,0,0
2013-02-05,392.333419799805,0,0
2013-02-06,392.317881266276,0,0
2013-02-07,392.325881958008,0,0
2013-02-08,392.325881958008,0,0
2013-02-09,392.314999898275,0,0
2013-02-10,392.329751332601,3,0
2013-02-11,392.338002522786,0,0
2013-02-12,392.329301198324,0,0
2013-02-13,392.32527094302,0,0
2013-02-14,392.308921813965,0,0
2013-02-15,392.303545633952,0,0
2013-02-16,392.311965942383,0,0
2013-02-17,392.314922332764,0,0
2013-02-18,392.315840403239,0,0
2013-02-19,392.320757548014,0,0
2013-02-20,392.312047322591,0,0
2013-02-21,392.312132517497,0,0
2013-02-22,392.313088734945,0,0
2013-02-23,392.312088012695,0,0
2013-02-24,392.301881154378,0,0
2013-02-25,392.292339324951,0,0
2013-02-26,392.287629445394,0,0
2013-02-27,392.30667368571,0,0
2013-02-28,392.312964121501,0,0
2013-03-01,392.306962331136,0,0
2013-03-02,392.305418650309,0,0
2013-03-03,392.294255574544,0,0
2013-03-04,392.294297536214,0,0
2013-03-05,392.295958145805,0,0
2013-03-06,392.338835398356,0,0
2013-03-07,392.384086608887,0,0
2013-03-08,392.453584035238,0,0
2013-03-09,392.455001831055,5,0
2013-03-10,392.355630238851,16.7999992370605,0.699999988079071
2013-03-11,392.397092183431,0,57.1000022888184
2013-03-12,392.49454498291,0,6.20000028610229
2013-03-13,392.488502502441,0,4.5
2013-03-14,392.527839660645,0,3.89999985694885
2013-03-15,392.445585886637,0,2
2013-03-16,392.449255625407,0,0.600000023841858
2013-03-17,392.524880727132,2,0.0999999940395355
2013-03-18,392.474587758382,0,0
2013-03-19,392.350298563639,0,0
2013-03-20,392.388918558757,0,0
2013-03-21,392.362419128418,0,0
2013-03-22,392.39275487264,0,0
2013-03-23,392.442961374919,0,0
2013-03-24,392.414670308431,0,0
2013-03-25,392.348298390706,0,0
2013-03-26,392.398381551107,0,0
2013-03-27,392.458254496257,0,0
2013-03-28,392.51108678182,0,0
2013-03-29,392.552958170573,0,0
2013-03-30,392.570584615072,0,0.300000011920929
2013-03-31,392.460421244303,0,5.40000009536743
2013-04-01,392.478421529134,0,1.39999997615814
2013-04-02,392.556381225586,0,0.899999976158142
2013-04-03,392.627175649007,0,0.399999976158142
2013-04-04,392.59996287028,0,0
2013-04-05,392.558629353841,0,0
2013-04-06,392.619043986003,0,0
2013-04-07,392.49454498291,12,23.5
2013-04-08,392.583877563477,21,19.0999984741211
2013-04-09,392.649543762207,12,22.1999988555908
2013-04-10,392.768380482992,16,14.1000003814697
2013-04-11,392.784383138021,0,1.10000002384186
2013-04-12,392.7644627889,1,0.199999988079071
2013-04-13,392.779463450114,1,2.5
2013-04-14,392.862464904785,1,0.0999999940395355
2013-04-15,392.853378295898,0,18.5
2013-04-16,392.842046101888,9.60000038146973,11.4000005722046
2013-04-17,392.935006459554,10,1.59999990463257
2013-04-18,392.867505391439,2,14.1999998092651
2013-04-19,392.767381032308,0,
2013-04-20,392.882460276286,0,0
2013-04-21,393.062093098958,0,0.600000023841858
2013-04-22,393.022212982178,0,
2013-04-23,392.92483774821,9.30000019073486,
2013-04-24,392.837004343669,0,
2013-04-25,392.953006744385,0,
2013-04-26,393.028423309326,0,
2013-04-27,392.996753692627,6,
2013-04-28,392.921632130941,1,
2013-04-29,392.906466166178,0,
2013-04-30,392.923838297526,0,
2013-05-01,392.976755777995,0,
2013-05-02,392.989798227946,0,
2013-05-03,392.962507883708,0,
2013-05-04,392.945629119873,0,
2013-05-05,392.921171824137,0,
2013-05-06,392.897505442301,0,
2013-05-07,392.884006500244,1.20000004768372,
2013-05-08,392.858006795247,0,
2013-05-09,392.824591318766,21,
2013-05-10,392.852212270101,0,
2013-05-11,392.801710764567,2.09999990463257,
2013-05-12,392.780217488607,0,0
2013-05-13,392.84987894694,1,0.399999976158142
2013-05-14,392.845506032308,0,
2013-05-15,392.733256022135,0,
2013-05-16,392.76754506429,0,
2013-05-17,392.860254923503,0,
2013-05-18,392.865796407064,0,
2013-05-19,392.811795552572,0,
2013-05-20,392.779420216878,12,
2013-05-21,392.834088643392,1,
2013-05-22,392.817752838135,5,
2013-05-23,392.781336466471,0,
2013-05-24,392.886130015055,0,
2013-05-25,392.897505442301,0,
2013-05-26,392.876088460286,2,
2013-05-27,392.856006622314,44,
2013-05-28,392.807796478271,3.20000004768372,
2013-05-29,392.985589345296,0,
2013-05-30,392.958085378011,8.30000019073486,
2013-05-31,392.928545633952,13.8000001907349,
2013-06-01,392.879965464274,3,
2013-06-02,392.860504150391,0,
2013-06-03,392.897424062093,0,
2013-06-04,392.925425211589,0,
2013-06-05,392.929712931315,8.19999980926514,
2013-06-06,392.863297780355,1,
2013-06-07,392.840176900228,0,
2013-06-08,392.831152598063,2.59999990463257,
2013-06-09,392.817965189616,19.5,
2013-06-10,392.849545796712,0,
2013-06-11,392.908863067627,1.20000004768372,
2013-06-12,392.853351593018,1.79999995231628,
2013-06-13,392.83960723877,0,
2013-06-14,392.814029693604,6,
2013-06-15,392.802998860677,1.60000002384186,
2013-06-16,392.803944905599,6.5,
2013-06-17,392.787737528483,0,
2013-06-18,392.791936238607,0,
2013-06-19,392.76876449585,0,
2013-06-20,392.756601969401,0,
2013-06-21,392.744692484538,1,
2013-06-22,392.740389506022,0,
2013-06-23,392.734700520833,3,
2013-06-24,392.727292378743,1,
2013-06-25,392.71817779541,0,
2013-06-26,392.711237589518,0,
2013-06-27,392.703689575195,0,
2013-06-28,392.724589029948,18.5,
2013-06-29,392.704552968343,0,
2013-06-30,392.690828959147,0,
2013-07-01,392.682298024495,0,
2013-07-02,392.672419230143,4.80000019073486,
2013-07-03,392.667349497477,3,
2013-07-04,392.671969095866,11.1999998092651,
2013-07-05,392.703015645345,9,
2013-07-06,392.679108937581,21.6000003814697,
2013-07-07,392.692684173584,15,
2013-07-08,392.728546142578,2.20000004768372,
2013-07-09,392.780632019043,1,
2013-07-10,392.757002512614,0,
2013-07-11,392.716630299886,0,
2013-07-12,392.690310160319,0,
2013-07-13,392.67174021403,0,
2013-07-14,392.658964792887,0,
2013-07-15,392.647093454997,0,
2013-07-16,392.637032826742,0,
2013-07-17,392.627630869548,0,
2013-07-18,392.615962982178,6,
2013-07-19,392.611456553141,0,
2013-07-20,392.60578918457,0,
2013-07-21,392.591482798258,0,
2013-07-22,392.584814707438,0,
2013-07-23,392.576675415039,0,
2013-07-24,392.565519968669,0,
2013-07-25,392.555861155192,0,
2013-07-26,392.548199971517,0,
2013-07-27,392.564173380534,0,
2013-07-28,392.589005788167,2,
2013-07-29,392.547864278158,0,
2013-07-30,392.535055796305,56,
2013-07-31,392.535438537598,0,
2013-08-01,392.732415517171,1.20000004768372,
2013-08-02,392.64773050944,0,
2013-08-03,392.613587697347,0,
2013-08-04,392.587238311768,0,
2013-08-05,392.568068186442,4,
2013-08-06,392.552215576172,7,
2013-08-07,392.577356511896,0,
2013-08-08,392.563084920247,1,
2013-08-09,392.540096282959,0,
2013-08-10,392.526743570964,0,
2013-08-11,392.517407735189,0,
2013-08-12,392.508642832438,0,
2013-08-13,392.502012888591,0,
2013-08-14,392.493549346924,0,
2013-08-15,392.48545328776,0,
2013-08-16,392.478197733561,0,
2013-08-17,392.46875,0,
2013-08-18,392.460947672526,0,
2013-08-19,392.454671223958,0,
2013-08-20,392.444569905599,0,
2013-08-21,392.436227162679,0,
2013-08-22,392.429751078288,0,
2013-08-23,392.422362009684,0,
2013-08-24,392.414922078451,4,
2013-08-25,392.4099706014,22,
2013-08-26,392.453701019287,6,
2013-08-27,392.450787862142,0,
2013-08-28,392.485064188639,0,
2013-08-29,392.438193003337,7,
2013-08-30,392.428049723307,0,
2013-08-31,392.429316202799,6,
2013-09-01,392.414915720622,1,
2013-09-02,392.413091023763,0,
2013-09-03,392.400428771973,0,
2013-09-04,392.392752329508,0,
2013-09-05,392.386451721191,8,
2013-09-06,392.379970550537,11,
2013-09-07,392.453964233398,0,
2013-09-08,392.435396830241,0,
2013-09-09,392.407159169515,0,
2013-09-10,392.386651357015,3,
2013-09-11,392.373521169027,2,
2013-09-12,392.411586985869,0,
2013-09-13,,0,
2013-09-14,,0,
2013-09-15,,0,
2013-09-16,,0,
2013-09-17,,0,
2013-09-18,,0,
2013-09-19,,33,
2013-09-20,,17,
2013-09-21,,0,
2013-09-22,,0,
2013-09-23,,0,
2013-09-24,,0,
2013-09-25,,0,
2013-09-26,,0,
2013-09-27,,0,
2013-09-28,,0,
2013-09-29,,2,
2013-09-30,,0,
2013-10-01,,0,
2013-10-02,,4,
2013-10-03,,0,
2013-10-04,,3,
2013-10-05,,3,
2013-10-06,,43.4000015258789,
2013-10-07,,0,
2013-10-08,,0,
2013-10-09,,0,
2013-10-10,,0,
2013-10-11,,4,
2013-10-12,,2.29999995231628,
2013-10-13,,0,
2013-10-14,,9,
2013-10-15,,1,
2013-10-16,,16.5,
2013-10-17,,0,
2013-10-18,,0,
2013-10-19,,3,
2013-10-20,,6,
2013-10-21,,0,
2013-10-22,,0,
2013-10-23,,2,
2013-10-24,,0,0
2013-10-25,,14,1.59999990463257
2013-10-26,,0,5.79999971389771
2013-10-27,,0,0.399999976158142
2013-10-28,,1,
2013-10-29,,10.5,
2013-10-30,,22,
2013-10-31,,2,
2013-11-01,,0,
2013-11-02,,0,
2013-11-03,,0,
2013-11-04,,0,
2013-11-05,,10,
2013-11-06,,0,
2013-11-07,,2,
2013-11-08,,4,0
2013-11-09,,2,1.89999997615814
2013-11-10,,0,
2013-11-11,,0,0.0999999940395355
2013-11-12,,0,0
2013-11-13,,0,0
2013-11-14,,0,0.0999999940395355
2013-11-15,,6.5,
2013-11-16,,9.30000019073486,
2013-11-17,,0,
2013-11-18,,0,0.300000011920929
2013-11-19,,0,0
2013-11-20,,4,0
2013-11-21,,0,0.0999999940395355
2013-11-22,,0,
2013-11-23,,0,0
2013-11-24,,0,0
2013-11-25,,0,0
2013-11-26,,0,0
2013-11-27,,0,0
2013-11-28,,0,0
2013-11-29,,0,0
2013-11-30,,0,0
2013-12-01,,0,0
2013-12-02,,2,0
2013-12-03,,0,0
2013-12-04,,0,0
2013-12-05,,0,12.1000003814697
2013-12-06,,0,
2013-12-07,,0,0
2013-12-08,,0,0
2013-12-09,,0,0
2013-12-10,,0,0
2013-12-11,,0,0
2013-12-12,,0,0
2013-12-13,,0,0
2013-12-14,,0,0
2013-12-15,,0,0
2013-12-16,,0,0
2013-12-17,,0,0
2013-12-18,,0,0
2013-12-19,,12.3000001907349,0
2013-12-20,,8,0
2013-12-21,,0,0
2013-12-22,,0,0
2013-12-23,,0,0
2013-12-24,,0,0
2013-12-25,,0,0
2013-12-26,,0,0
2013-12-27,,0,0
2013-12-28,,0,0
2013-12-29,,0,0
2013-12-30,,0,0
2013-12-31,,0,0
2014-01-01,,0,0
2014-01-02,,0,0
2014-01-03,,0,0
2014-01-04,,0,0
2014-01-05,,0,0
2014-01-06,,0,0
2014-01-07,,0,0
2014-01-08,,0,0
2014-01-09,,18,0
2014-01-10,,6,0
2014-01-11,,0,17.3000011444092
2014-01-12,,0,2.79999995231628
2014-01-13,,0,4.69999980926514
2014-01-14,,0,3
2014-01-15,,0,0.0999999940395355
2014-01-16,,0,0
2014-01-17,,0,0
2014-01-18,,0,0
2014-01-19,,0,0
2014-01-20,,0,0
2014-01-21,,0,0
2014-01-22,,0,0
2014-01-23,,0,0
2014-01-24,,0,0
2014-01-25,,0,0
2014-01-26,,0,0
2014-01-27,,0,0
2014-01-28,,0,0
2014-01-29,,0,0
2014-01-30,,0,0
2014-01-31,,0,0
2014-02-01,,0,0
2014-02-02,,0,0
2014-02-03,,0,0
2014-02-04,,0,0
2014-02-05,,0,0
2014-02-06,,0,0
2014-02-07,,0,0
2014-02-08,,0,0
2014-02-09,,0,0
2014-02-10,,0,0
2014-02-11,,0,0
2014-02-12,,0,0
2014-02-13,,0,0
2014-02-14,,0,0
